PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Standard Relation,Standard Value
RESULT_TYPE,,,,,,,,STRING,STRING,FLOAT
RESULT_DESCR,,,,,,,,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM
1,103181002,2662,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,Unspecified,,,,Ratio IC50,=,7
2,103243188,133021,CC1(CC2=C(C(=C(N2C1)CC(=O)O)C3=CC=C(C=C3)Cl)C4=CC=CC=C4)C,Unspecified,,,,Ratio IC50,=,3.5
3,194145709,136224196,CC(C)(C)C1=CC(=C(C(=C1)C(C)(C)C)O)/C=N/NC(=O)C2=CC=CC=C2O,Unspecified,,,,Ratio IC50,=,21
4,194159479,136240270,CC(C)(C)C1=CC(=C(C(=C1)C(C)(C)C)O)/C=N/NC(=O)C2=CC=NC=C2,Unspecified,,,,Ratio IC50,=,8.4
5,194159480,135637726,CC(C)(C)C1=CC(=C(C(=C1)C(C)(C)C)O)/C=N/NC(=O)C2=CC=CC=C2,Unspecified,,,,Ratio IC50,=,7.7
6,194180188,136241419,CC(C)(C)C1=CC(=C(C(=C1)C(C)(C)C)O)/C=N/NC(=O)C2=CN=CC=C2,Unspecified,,,,Ratio IC50,=,14
