PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103720848,46227656,CC(=O)N1[C@@H](CC2=CC=CC=C21)COC3=CC4=C(C=C3)N(C(=C4C(=O)C5=CC=CC=C5)CC(C)(C)C(=O)O)CC6=CC=C(C=C6)Cl,Active,,,,0.263,IC50,=,263,nM
2,103720849,46227657,CC(=O)N1[C@@H](CC2=CC=CC=C21)COC3=CC4=C(C=C3)N(C(=C4C(=O)C(C)(C)C)CC(C)(C)C(=O)O)CC5=CC=C(C=C5)Cl,Active,,,,0.0013,IC50,=,1.3,nM
3,103720850,46227658,CC(C)CC1=C(N(C2=C1C=C(C=C2)OC[C@@H]3CC4=CC=CC=C4N3C(=O)C)CC5=CC=C(C=C5)Cl)CC(C)(C)C(=O)O,Active,,,,0.0005,IC50,=,0.5,nM
4,103720851,46227659,CC(C)(C)OC(=O)N1[C@H](CC2=CC=CC=C21)COC3=CC4=C(C=C3)N(C(=C4SC(C)(C)C)CC(C)(C)C(=O)O)CC5=CC=C(C=C5)Cl,Active,,,,0.102,IC50,=,102,nM
5,103720852,46227660,CC(C)(C)SC1=C(N(C2=C1C=C(C=C2)OCC(C3=CC=C(C=C3)F)O)CC4=CC=C(C=C4)Cl)CC(C)(C)C(=O)O,Active,,,,0.007,IC50,=,7,nM
6,103720853,46227661,CC(=O)N[C@H](COC1=CC2=C(C=C1)N(C(=C2SC(C)(C)C)CC(C)(C)C(=O)O)CC3=CC=C(C=C3)Cl)C4=CC=CC=C4,Active,,,,0.072,IC50,=,72,nM
7,103720854,46227662,CC(=O)N1[C@@H](CC2=CC=CC=C21)COC3=CC4=C(C=C3)N(C(=C4)CC(C)(C)C(=O)O)CC5=CC=C(C=C5)Cl,Active,,,,0.0129,IC50,=,12.9,nM
8,103720855,46227663,CC(C)C(=O)C1=C(N(C2=C1C=C(C=C2)OC[C@@H]3CC4=CC=CC=C4N3C(=O)C)CC5=CC=C(C=C5)Cl)CC(C)(C)C(=O)O,Active,,,,0.0206,IC50,=,20.6,nM
9,103720856,46227664,CC(C)(C)OC(=O)N1[C@@H](CC2=CC=CC=C21)COC3=CC4=C(C=C3)N(C(=C4SC(C)(C)C)CC(C)(C)C(=O)O)CC5=CC=C(C=C5)Cl,Active,,,,0.106,IC50,=,106,nM
10,103720857,46227665,CCC(=O)N1CCC[C@H]1COC2=CC3=C(C=C2)N(C(=C3SC(C)(C)C)CC(C)(C)C(=O)O)CC4=CC=C(C=C4)Cl,Active,,,,0.0015,IC50,=,1.5,nM
11,103720858,46227666,CC(C)(C)SC1=C(N(C2=C1C=C(C=C2)OC[C@@H]3CCCN3S(=O)(=O)C)CC4=CC=C(C=C4)Cl)CC(C)(C)C(=O)O,Active,,,,0.03,IC50,=,30,nM
12,103720861,46227668,CC(C)(C)SC1=C(N(C2=C1C=C(C=C2)OC[C@@H]3CC4=CC=CC=C4N3)CC5=CC=C(C=C5)Cl)CC(C)(C)C(=O)O,Active,,,,0.0041,IC50,=,4.1,nM
13,103720862,46227669,CC(=O)N1[C@@H](CC2=CC=CC=C21)COC3=CC4=C(C=C3)N(C(=C4SC(C)(C)C)CC(C)(C)C(=O)O)CC5=CC=C(C=C5)Cl,Active,,,,0.0005,IC50,=,0.5,nM
14,103720863,46227670,CC(C)(C)SC1=C(N(C2=C1C=C(C=C2)OC[C@@H]3CCCN3C(=O)C4CC4)CC5=CC=C(C=C5)Cl)CC(C)(C)C(=O)O,Active,,,,0.008,IC50,=,8,nM
15,103720864,46227671,CC(C)C(=O)N1CCC[C@H]1COC2=CC3=C(C=C2)N(C(=C3SC(C)(C)C)CC(C)(C)C(=O)O)CC4=CC=C(C=C4)Cl,Active,,,,0.051,IC50,=,51,nM
16,103720865,46227672,CC(C)(C)SC1=C(N(C2=C1C=C(C=C2)OC[C@@H]3CCCN3C(=O)C4=CC=CC=C4)CC5=CC=C(C=C5)Cl)CC(C)(C)C(=O)O,Active,,,,0.11,IC50,=,110,nM
17,103720866,46227673,CC(C)(C)SC1=C(N(C2=C1C=C(C=C2)OCC(=O)C3=CC=C(C=C3)F)CC4=CC=C(C=C4)Cl)CC(C)(C)C(=O)O,Active,,,,0.769,IC50,=,769,nM
18,103720867,46227674,CC(C)(C)SC1=C(N(C2=C1C=C(C=C2)OCC(=O)N)CC3=CC=C(C=C3)Cl)CC(C)(C)C(=O)O,Active,,,,0.028,IC50,=,28,nM
19,103720868,46227675,CC(C)(C)OC(=O)N1CCC[C@@H]1COC2=CC3=C(C=C2)N(C(=C3SC(C)(C)C)CC(C)(C)C(=O)O)CC4=CC=C(C=C4)Cl,Active,,,,0.193,IC50,=,193,nM
20,103720869,46227676,CC(C)(C)SC1=C(N(C2=C1C=C(C=C2)OC[C@@H]3CCC(=O)N3)CC4=CC=C(C=C4)Cl)CC(C)(C)C(=O)O,Active,,,,0.108,IC50,=,108,nM
21,103720870,46227677,CC(C)(C)SC1=C(N(C2=C1C=C(C=C2)OC[C@@H]3CCCN3)CC4=CC=C(C=C4)Cl)CC(C)(C)C(=O)O,Active,,,,2.781,IC50,=,2781,nM
22,103720879,46227683,CC(=O)N1CCC[C@H]1COC2=CC3=C(C=C2)N(C(=C3SC(C)(C)C)CC(C)(C)C(=O)O)CC4=CC=C(C=C4)Cl,Active,,,,0.016,IC50,=,16,nM
23,103720880,46227684,CC(C)(C)OC(=O)N1CCC[C@H]1COC2=CC3=C(C=C2)N(C(=C3SC(C)(C)C)CC(C)(C)C(=O)O)CC4=CC=C(C=C4)Cl,Active,,,,0.029,IC50,=,29,nM
24,103720881,46227685,CC(=O)N1[C@@H](CC2=CC=CC=C21)COC3=CC4=C(C=C3)N(C(=C4CC5=CC=CC=C5)CC(C)(C)C(=O)O)CC6=CC=C(C=C6)Cl,Active,,,,0.0015,IC50,=,1.5,nM
25,103720882,46227686,CC(=O)N1[C@@H](CC2=CC=CC=C21)COC3=CC4=C(C=C3)N(C(=C4CCC(C)(C)C)CC(C)(C)C(=O)O)CC5=CC=C(C=C5)Cl,Active,,,,0.0042,IC50,=,4.2,nM
26,103720883,46227687,CC(=O)N1[C@@H](CC2=CC=CC=C21)COC3=CC4=C(C=C3)N(C(=C4S(=O)C(C)(C)C)CC(C)(C)C(=O)O)CC5=CC=C(C=C5)Cl,Active,,,,0.335,IC50,=,335,nM
27,103720885,46227689,CC(=O)N1[C@@H](CC2=CC=CC=C21)COC3=CC4=C(C=C3)N(C(=C4S(=O)(=O)C(C)(C)C)CC(C)(C)C(=O)O)CC5=CC=C(C=C5)Cl,Active,,,,0.019,IC50,=,19,nM
28,103720886,46227690,CC(=O)N1[C@@H](CC2=CC=CC=C21)COC3=CC4=C(C=C3)N(C(=C4SC(C)(C)C)CC(C)(C)C(=O)O)CC5=CC=C(C=C5)C6=NC=C(C=C6)F,Active,,,,0.0005,IC50,=,0.5,nM
29,103720887,46227691,CC(=O)N1[C@@H](CC2=CC=CC=C21)COC3=CC4=C(C=C3)N(C(=C4SC(C)(C)C)CC(C)(C)C(=O)O)CC5=CC=C(C=C5)C6=CSC(=N6)OC,Active,,,,0.0006,IC50,=,0.6,nM
30,103720888,46227692,CC(=O)N1[C@@H](CC2=CC=CC=C21)COC3=CC4=C(C=C3)N(C(=C4SC(C)(C)C)CC(C)(C)C(=O)O)CC5=CC=C(C=C5)C6=CN=C(C=C6)OC,Active,,,,0.0018,IC50,=,1.8,nM
31,103720889,46227693,CC(=O)N1[C@@H](CC2=CC=CC=C21)COC3=CC4=C(C=C3)N(C(=C4SC(C)(C)C)CC(C)(C)C(=O)O)CC5=CC=C(C=C5)C6=NC=C(C=C6)OC,Active,,,,0.0005,IC50,=,0.5,nM
32,103720890,46227694,CC(=O)N1[C@@H](CC2=CC=CC=C21)COC3=CC4=C(C=C3)N(C(=C4SC(C)(C)C)CC(C)(C)C(=O)O)CC5=CC=C(C=C5)C6=CC=C(NN6)OC,Active,,,,0.0126,IC50,=,12.6,nM
33,103720891,44627267,CC(=O)N1[C@@H](CC2=CC=CC=C21)COC3=CC4=C(C=C3)N(C(=C4SC(C)(C)C)CC(C)(C)C(=O)O)CC5=CC=C(C=C5)C6=NC=C(C=N6)OC,Active,,,,0.0006,IC50,=,0.6,nM
