PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103172204,60490,CC(C1=CC2=CC=CC=C2S1)N(C(=O)N)O,Active,,,,0.5,IC50,=,500,nM
2,103289206,6438354,CC(=O)N(C/C=C/C1=CC(=CC=C1)OC2=CC=CC=C2)O,Active,,,,0.05,IC50,=,50,nM
3,131274769,51353750,COC1=CC=C(C=C1)/C=C\2/C(=O)N=C(S2)C3=CC=C(C=C3)N,Active,,,,0.63,IC50,=,630,nM
4,131278818,51353749,COC1=CC=C(C=C1)/C=C\2/C(=O)N=C(S2)C3=CC=C(C=C3)OC,Active,,,,4,IC50,=,4000,nM
5,160667761,70681522,CCCOC1=CC=C(C=C1)C2=NC(=O)/C(=C/C3=CC=C(C=C3)OC)/S2,Active,,,,0.21,IC50,=,210,nM
6,160667762,70681523,COC1=CC=C(C=C1)/C=C\2/C(=O)N=C(S2)C3=CC(=CC=C3)Cl,Active,,,,0.1,IC50,=,100,nM
7,160667763,70681524,COC1=CC=C(C=C1)/C=C\2/C(=O)N=C(S2)C3=CC=C(C=C3)C(=O)C4=CC=CC=C4,Active,,,,0.15,IC50,=,150,nM
8,160667764,70681525,CCC(=O)NC1=CC=C(C=C1)C2=NC(=O)/C(=C/C3=CC=C(C=C3)OC)/S2,Active,,,,0.76,IC50,=,760,nM
9,160667765,70681526,COC1=CC=C(C=C1)C2=NC(=O)/C(=C/C3=CC4=CC=CC=C4C=C3)/S2,Active,,,,5.84,IC50,=,5840,nM
10,160667766,136254208,COC1=CC=C(C=C1)C2=NC(=C(S2)/C=C\3/C=C4C=CC=CC4=N3)O,Active,,,,0.57,IC50,=,570,nM
11,160667767,70681528,COC1=CC=C(C2=CC=CC=C21)/C=C\3/C(=O)N=C(S3)C4=CC=C(C=C4)OC5=CC=CC=C5,Active,,,,0.14,IC50,=,140,nM
12,160667768,70681529,C1=CC=C(C=C1)OC2=CC=C(C=C2)/C=C\3/C(=O)N=C(S3)C4=CC5=CC=CC=C5C=C4,Active,,,,0.06,IC50,=,60,nM
13,160673086,70683632,COC1=CC=C(C=C1)/C=C\2/C(=O)N=C(S2)C3=CC(=CC=C3)NC(=O)C45CC6CC(C4)CC(C6)C5,Active,,,,0.14,IC50,=,140,nM
14,160673087,70683633,CCCOC1=CC=C(C=C1)/C=C\2/C(=O)N=C(S2)C3=CC=C(C=C3)Cl,Active,,,,0.08,IC50,=,80,nM
15,160673088,70683634,COC1=CC2=C(C=C1)C=C(C=C2)/C=C\3/C(=O)N=C(S3)C4=CC=C(C=C4)Cl,Active,,,,0.07,IC50,=,70,nM
16,160673089,70683635,C1=CC=C(C=C1)OC2=CC=C(C=C2)/C=C\3/C(=O)N=C(S3)C4=CC=C(C=C4)OC5=CC=CC=C5,Active,,,,0.09,IC50,=,90,nM
17,160678443,70685770,COC1=CC=C(C=C1)/C=C\2/C(=O)N=C(S2)C3=CC=C(C=C3)F,Active,,,,0.55,IC50,=,550,nM
18,160678444,70685771,COC1=C(C=C(C=C1)/C=C\2/C(=O)N=C(S2)C3=CC4=CC=CC=C4C=C3)O,Active,,,,0.08,IC50,=,80,nM
19,160678445,70685772,COC1=CC=C(C=C1)C2=NC(=O)/C(=C/C3=CC=C(C4=CC=CC=C34)OC)/S2,Active,,,,4.31,IC50,=,4310,nM
20,160678446,136244259,C1=CC=C2C=C(C=CC2=C1)C3=NC(=C(S3)/C=C/4\C=CC5=NC=CC5=C4)O,Active,,,,0.79,IC50,=,790,nM
21,160683794,70687905,COC1=CC=C(C=C1)/C=C\2/C(=O)N=C(S2)C3=CC=CC=C3Cl,Active,,,,0.18,IC50,=,180,nM
22,160683795,70687906,COC1=CC=C(C=C1)/C=C\2/C(=O)N=C(S2)C3=CC=C(C=C3)NC(=O)CCC4=CC=CC=C4,Unspecified,,,,11.05,IC50,=,11050,nM
23,160689153,60168009,COC1=CC=C(C=C1)/C=C\2/C(=O)N=C(S2)C3=CC4=CC=CC=C4C=C3,Active,,,,0.08,IC50,=,80,nM
24,160689154,70689933,C1=CC=C(C=C1)OC2=CC=C(C=C2)/C=C\3/C(=O)N=C(S3)C4=CC=C(C=C4)Cl,Active,,,,0.08,IC50,=,80,nM
25,160689155,70689934,CCCOC1=CC=C(C=C1)/C=C\2/C(=O)N=C(S2)C3=CC=C(C=C3)OC,Active,,,,2.14,IC50,=,2140,nM
26,160689156,70689935,C1=CC=C(C=C1)OC2=CC=C(C=C2)C3=NC(=O)/C(=C/C4=CC5=CC=CC=C5C=C4)/S3,Active,,,,0.13,IC50,=,130,nM
27,160689157,70689936,C/C(=C/1\C(=O)N=C(S1)C2=CC=C(C=C2)N)/C3=CC=C(C=C3)OC,Active,,,,6.26,IC50,=,6260,nM
28,160694598,70692088,COC1=CC=C(C=C1)/C=C\2/C(=O)N=C(S2)C3=CC=C(C=C3)Br,Active,,,,0.09,IC50,=,90,nM
29,160694599,70692089,C1=CC=C(C=C1)COC2=CC=C(C=C2)/C=C\3/C(=O)N=C(S3)C4=CC=C(C=C4)Cl,Active,,,,0.08,IC50,=,80,nM
30,160694600,70692090,COC1=CC=C(C2=CC=CC=C21)/C=C\3/C(=O)N=C(S3)C4=CC5=CC=CC=C5C=C4,Active,,,,0.17,IC50,=,170,nM
31,160699957,70694133,C1=CC=C(C=C1)OC2=CC=CC(=C2)/C=C\3/C(=O)N=C(S3)C4=CC=C(C=C4)Cl,Active,,,,0.09,IC50,=,90,nM
32,160699958,70694134,COC1=CC=C(C2=CC=CC=C21)/C=C\3/C(=O)N=C(S3)C4=CC=C(C=C4)Cl,Active,,,,0.13,IC50,=,130,nM
33,160699959,70694135,CC1=CC=C(C=C1)C2=NC(=O)/C(=C(\C)/C3=CC=C(C=C3)OC)/S2,Active,,,,2.08,IC50,=,2080,nM
34,160705322,70696266,CC1=CC=C(C=C1)/C=C\2/C(=O)N=C(S2)C3=CC=C(C=C3)OC,Active,,,,0.21,IC50,=,210,nM
35,160705323,52102419,COC1=CC=C(C=C1)C2=NC(=O)/C(=C/C3=CC=C(C=C3)Cl)/S2,Active,,,,0.09,IC50,=,90,nM
36,160705324,70696267,COC1=CC=C(C=C1)/C=C\2/C(=O)N=C(S2)C3=CC(=C(C=C3)[N+](=O)[O-])O,Active,,,,4.66,IC50,=,4660,nM
